year,id,re,treat,age,education,black,hispanic,married,nodegree,u74,u75,uniqueid
1975.0,365,142.397,0,36,12,1,0,0,0,1,0,365-1975
1975.0,366,159.885,0,24,12,1,0,0,0,1,0,366-1975
1975.0,367,165.208,0,17,11,1,0,0,1,0,0,367-1975
1975.0,368,240.107,0,18,10,1,0,0,1,0,0,368-1975
1975.0,369,273.553,0,18,10,1,0,0,1,1,0,369-1975
1975.0,370,367.823,0,28,10,1,0,0,1,0,0,370-1975
1975.0,371,474.502,0,27,13,0,0,0,0,0,0,371-1975
1975.0,372,494.643,0,31,12,0,0,0,0,1,0,372-1975
1975.0,373,506.408,0,22,9,1,0,0,1,1,0,373-1975
1975.0,374,520.446,0,31,10,1,0,0,1,1,0,374-1975
1975.0,375,558.773,0,26,10,1,0,1,1,0,0,375-1975
1975.0,376,559.596,0,18,9,0,0,0,1,1,0,376-1975
1975.0,377,580.79,0,23,11,1,0,0,1,0,0,377-1975
1975.0,378,591.815,0,20,12,1,0,0,0,1,0,378-1975
1975.0,379,604.154,0,19,10,1,0,0,1,1,0,379-1975
1975.0,380,645.272,0,18,11,1,0,0,1,0,0,380-1975
1975.0,381,664.569,0,17,10,1,0,0,1,1,0,381-1975
1975.0,382,752.39,0,27,12,1,0,1,0,1,0,382-1975
1975.0,383,766.299,0,27,11,1,0,0,1,0,0,383-1975
1975.0,384,803.343,0,28,12,0,0,0,0,1,0,384-1975
1975.0,385,863.48,0,28,11,1,0,0,1,0,0,385-1975
1975.0,386,1162.36,0,21,10,1,0,0,1,0,0,386-1975
1975.0,387,1168.9,0,17,10,0,1,0,1,0,0,387-1975
1975.0,388,1174.99,0,26,11,1,0,0,1,0,0,388-1975
1975.0,389,1203.82,0,29,9,1,0,0,1,1,0,389-1975
1975.0,390,1239.63,0,17,10,0,1,0,1,0,0,390-1975
1975.0,391,1321.66,0,22,11,1,0,0,1,0,0,391-1975
1975.0,392,1327.99,0,24,11,1,0,0,1,1,0,392-1975
1975.0,393,1371.47,0,20,12,1,0,0,0,0,0,393-1975
1975.0,394,1405.51,0,18,12,1,0,0,0,1,0,394-1975
1975.0,395,1468.38,0,24,11,0,0,0,1,0,0,395-1975
1975.0,396,1577.17,0,21,9,0,0,0,1,0,0,396-1975
1975.0,397,1706.66,0,30,8,1,0,0,1,1,0,397-1975
1975.0,398,1726.45,0,31,11,1,0,0,1,0,0,398-1975
1975.0,399,1734.56,0,17,10,0,1,0,1,0,0,399-1975
1975.0,400,1778.09,0,19,9,1,0,0,1,0,0,400-1975
1975.0,401,1896.02,0,23,11,1,0,0,1,1,0,401-1975
1975.0,402,2003.68,0,22,12,1,0,0,0,0,0,402-1975
1975.0,403,2080.21,0,29,12,1,0,0,0,0,0,403-1975
1975.0,404,2174.96,0,22,10,1,0,0,1,1,0,404-1975
1975.0,405,2265.58,0,29,13,1,0,0,0,0,0,405-1975
1975.0,406,2445.59,0,19,11,1,0,0,1,0,0,406-1975
1975.0,407,2595.27,0,17,9,1,0,0,1,1,0,407-1975
1975.0,408,2682.13,0,18,10,1,0,0,1,0,0,408-1975
1975.0,409,2814.2,0,19,12,1,0,0,0,0,0,409-1975
1975.0,410,2850.61,0,20,6,1,0,0,1,0,0,410-1975
1975.0,411,2899.82,0,33,11,1,0,0,1,0,0,411-1975
1975.0,412,3063.88,0,36,11,0,1,0,1,0,0,412-1975
1975.0,413,3072.73,0,25,11,1,0,0,1,0,0,413-1975
1975.0,414,3285.68,0,19,11,1,0,0,1,0,0,414-1975
1975.0,415,3403.06,0,23,8,1,0,0,1,0,0,415-1975
1975.0,416,3796.03,0,17,11,1,0,0,1,0,0,416-1975
1975.0,417,4128.44,0,43,10,1,0,0,1,0,0,417-1975
1975.0,418,4184.73,0,26,11,1,0,1,1,1,0,418-1975
1975.0,419,4491.88,0,27,11,1,0,1,1,1,0,419-1975
1975.0,420,4503.06,0,19,11,1,0,0,1,0,0,420-1975
1975.0,421,5393.9,0,28,11,1,0,1,1,0,0,421-1975
1975.0,422,5551.46,0,28,12,1,0,1,0,0,0,422-1975
1975.0,423,5562.6,0,26,8,1,0,0,1,0,0,423-1975
1975.0,424,5613.91,0,31,12,1,0,0,0,1,0,424-1975
1975.0,425,5716.41,0,23,11,1,0,0,1,0,0,425-1975
1975.0,426,6004.73,0,20,12,1,0,0,0,0,0,426-1975
1975.0,427,6449.48,0,28,10,1,0,1,1,0,0,427-1975
1975.0,428,6608.14,0,39,12,1,0,1,0,0,0,428-1975
1975.0,429,6608.3,0,21,8,1,0,0,1,0,0,429-1975
1975.0,430,6974.48,0,22,11,1,0,0,1,0,0,430-1975
1975.0,431,7666.88,0,20,11,1,0,0,1,0,0,431-1975
1975.0,432,8920.47,0,21,11,0,1,0,1,0,0,432-1975
1975.0,433,8960.68,0,23,12,0,1,0,0,0,0,433-1975
1975.0,434,9160.69,0,29,9,1,0,0,1,0,0,434-1975
1975.0,435,9210.45,0,28,9,1,0,1,1,0,0,435-1975
1975.0,436,9311.94,0,30,11,1,0,1,1,1,0,436-1975
1975.0,437,9319.44,0,25,10,1,0,1,1,0,0,437-1975
1975.0,438,10033.9,0,28,11,1,0,1,1,0,0,438-1975
1975.0,439,10598.7,0,22,10,0,0,0,1,0,0,439-1975
1975.0,440,10857.2,0,44,9,1,0,1,1,0,0,440-1975
1975.0,441,12357.2,0,21,9,1,0,0,1,0,0,441-1975
1975.0,442,13371.3,0,28,11,1,0,0,1,0,0,442-1975
1975.0,443,16341.2,0,29,9,0,1,0,1,0,0,443-1975
1975.0,444,16946.6,0,25,9,1,0,1,1,0,0,444-1975
1975.0,445,23032.0,0,22,10,0,0,1,1,0,0,445-1975
1974.0,1,0.0,1,37,11,1,0,1,1,1,1,1-1974
1974.0,2,0.0,1,22,9,0,1,0,1,1,1,2-1974
1974.0,3,0.0,1,30,12,1,0,0,0,1,1,3-1974
1974.0,4,0.0,1,27,11,1,0,0,1,1,1,4-1974
1974.0,5,0.0,1,33,8,1,0,0,1,1,1,5-1974
1974.0,6,0.0,1,22,9,1,0,0,1,1,1,6-1974
1974.0,7,0.0,1,23,12,1,0,0,0,1,1,7-1974
1974.0,8,0.0,1,32,11,1,0,0,1,1,1,8-1974
1974.0,9,0.0,1,22,16,1,0,0,0,1,1,9-1974
1974.0,10,0.0,1,33,12,0,0,1,0,1,1,10-1974
1974.0,11,0.0,1,19,9,1,0,0,1,1,1,11-1974
1974.0,12,0.0,1,21,13,1,0,0,0,1,1,12-1974
1974.0,13,0.0,1,18,8,1,0,0,1,1,1,13-1974
1974.0,14,0.0,1,27,10,1,0,1,1,1,1,14-1974
1974.0,15,0.0,1,17,7,1,0,0,1,1,1,15-1974
1974.0,16,0.0,1,19,10,1,0,0,1,1,1,16-1974
1974.0,17,0.0,1,27,13,1,0,0,0,1,1,17-1974
1974.0,18,0.0,1,23,10,1,0,0,1,1,1,18-1974
1974.0,19,0.0,1,40,12,1,0,0,0,1,1,19-1974
1974.0,20,0.0,1,26,12,1,0,0,0,1,1,20-1974
1974.0,21,0.0,1,23,11,1,0,0,1,1,1,21-1974
1974.0,22,0.0,1,41,14,0,0,0,0,1,1,22-1974
1974.0,23,0.0,1,38,9,0,0,0,1,1,1,23-1974
1974.0,24,0.0,1,24,11,1,0,0,1,1,1,24-1974
1974.0,25,0.0,1,18,10,1,0,0,1,1,1,25-1974
1974.0,26,0.0,1,29,11,1,0,1,1,1,1,26-1974
1974.0,27,0.0,1,25,11,1,0,0,1,1,1,27-1974
1974.0,28,0.0,1,27,10,0,1,0,1,1,1,28-1974
1974.0,29,0.0,1,17,10,1,0,0,1,1,1,29-1974
1974.0,30,0.0,1,24,11,1,0,0,1,1,1,30-1974
1974.0,31,0.0,1,17,10,1,0,0,1,1,1,31-1974
1974.0,32,0.0,1,48,4,1,0,0,1,1,1,32-1974
1974.0,33,0.0,1,25,11,1,0,1,1,1,1,33-1974
1974.0,34,0.0,1,20,12,1,0,0,0,1,1,34-1974
1974.0,35,0.0,1,25,12,1,0,0,0,1,1,35-1974
1974.0,36,0.0,1,42,14,1,0,0,0,1,1,36-1974
1974.0,37,0.0,1,25,5,1,0,0,1,1,1,37-1974
1974.0,38,0.0,1,23,12,1,0,1,0,1,1,38-1974
1974.0,39,0.0,1,46,8,1,0,1,1,1,1,39-1974
1974.0,40,0.0,1,24,10,1,0,0,1,1,1,40-1974
1974.0,41,0.0,1,21,12,1,0,0,0,1,1,41-1974
1974.0,42,0.0,1,19,9,0,0,0,1,1,1,42-1974
1974.0,43,0.0,1,17,8,1,0,0,1,1,1,43-1974
1974.0,44,0.0,1,18,8,0,1,1,1,1,1,44-1974
1974.0,45,0.0,1,20,11,1,0,0,1,1,1,45-1974
1974.0,46,0.0,1,25,11,1,0,1,1,1,1,46-1974
1974.0,47,0.0,1,17,8,1,0,0,1,1,1,47-1974
1974.0,48,0.0,1,17,9,1,0,0,1,1,1,48-1974
1974.0,49,0.0,1,25,5,1,0,0,1,1,1,49-1974
1974.0,50,0.0,1,23,12,1,0,0,0,1,1,50-1974
1974.0,51,0.0,1,28,8,1,0,0,1,1,1,51-1974
1974.0,52,0.0,1,31,11,1,0,1,1,1,1,52-1974
1974.0,53,0.0,1,18,11,1,0,0,1,1,1,53-1974
1974.0,54,0.0,1,25,12,1,0,0,0,1,1,54-1974
1974.0,55,0.0,1,30,11,1,0,1,1,1,1,55-1974
1974.0,56,0.0,1,17,10,1,0,0,1,1,1,56-1974
1974.0,57,0.0,1,37,9,1,0,0,1,1,1,57-1974
1974.0,58,0.0,1,41,4,1,0,1,1,1,1,58-1974
1974.0,59,0.0,1,42,14,1,0,1,0,1,1,59-1974
1974.0,60,0.0,1,22,11,0,0,0,1,1,1,60-1974
1974.0,61,0.0,1,17,8,1,0,0,1,1,1,61-1974
1974.0,62,0.0,1,29,8,1,0,0,1,1,1,62-1974
1974.0,63,0.0,1,35,10,1,0,0,1,1,1,63-1974
1974.0,64,0.0,1,27,11,1,0,0,1,1,1,64-1974
1974.0,65,0.0,1,29,4,1,0,0,1,1,1,65-1974
1974.0,66,0.0,1,28,9,1,0,0,1,1,1,66-1974
1974.0,67,0.0,1,27,11,1,0,0,1,1,1,67-1974
1974.0,68,0.0,1,23,7,0,0,0,1,1,1,68-1974
1974.0,69,0.0,1,45,5,1,0,1,1,1,1,69-1974
1974.0,70,0.0,1,29,13,1,0,0,0,1,1,70-1974
1974.0,71,0.0,1,27,9,1,0,0,1,1,1,71-1974
1974.0,72,0.0,1,46,13,1,0,0,0,1,1,72-1974
1974.0,73,0.0,1,18,6,1,0,0,1,1,1,73-1974
1974.0,74,0.0,1,25,12,1,0,0,0,1,1,74-1974
1974.0,75,0.0,1,28,15,1,0,0,0,1,1,75-1974
1974.0,76,0.0,1,25,11,0,0,0,1,1,1,76-1974
1974.0,77,0.0,1,22,12,1,0,0,0,1,1,77-1974
1974.0,78,0.0,1,21,9,1,0,0,1,1,1,78-1974
1974.0,79,0.0,1,40,11,1,0,0,1,1,1,79-1974
1974.0,80,0.0,1,22,11,1,0,0,1,1,1,80-1974
1974.0,81,0.0,1,25,12,1,0,0,0,1,1,81-1974
1974.0,82,0.0,1,18,12,1,0,0,0,1,1,82-1974
1974.0,83,0.0,1,38,12,0,0,0,0,1,1,83-1974
1974.0,84,0.0,1,27,13,1,0,0,0,1,1,84-1974
1974.0,85,0.0,1,27,8,1,0,0,1,1,1,85-1974
1974.0,86,0.0,1,38,11,1,0,0,1,1,1,86-1974
1974.0,87,0.0,1,23,8,0,1,0,1,1,1,87-1974
1974.0,88,0.0,1,26,11,1,0,0,1,1,1,88-1974
1974.0,89,0.0,1,21,12,0,0,0,0,1,1,89-1974
1974.0,90,0.0,1,25,8,1,0,0,1,1,1,90-1974
1974.0,91,0.0,1,31,11,1,0,1,1,1,1,91-1974
1974.0,92,0.0,1,17,10,1,0,0,1,1,1,92-1974
1974.0,93,0.0,1,25,11,1,0,0,1,1,1,93-1974
1974.0,94,0.0,1,21,12,1,0,0,0,1,1,94-1974
1974.0,95,0.0,1,44,11,1,0,0,1,1,1,95-1974
1974.0,96,0.0,1,25,12,0,0,0,0,1,1,96-1974
1974.0,97,0.0,1,18,9,1,0,0,1,1,1,97-1974
1974.0,98,0.0,1,42,12,1,0,0,0,1,1,98-1974
1974.0,99,0.0,1,25,10,1,0,0,1,1,1,99-1974
1974.0,100,0.0,1,31,9,0,1,0,1,1,1,100-1974
1974.0,101,0.0,1,24,10,1,0,0,1,1,1,101-1974
1974.0,102,0.0,1,26,10,1,0,0,1,1,1,102-1974
1974.0,103,0.0,1,25,11,1,0,0,1,1,1,103-1974
1974.0,104,0.0,1,18,11,1,0,0,1,1,1,104-1974
1974.0,105,0.0,1,19,11,1,0,0,1,1,1,105-1974
1974.0,106,0.0,1,43,9,1,0,0,1,1,1,106-1974
1974.0,107,0.0,1,27,13,1,0,0,0,1,1,107-1974
1974.0,108,0.0,1,17,9,1,0,0,1,1,1,108-1974
1974.0,109,0.0,1,30,11,1,0,0,1,1,1,109-1974
1974.0,110,2028.0,1,26,10,1,0,1,1,0,1,110-1974
1974.0,111,6083.99,1,20,9,1,0,0,1,0,1,111-1974
1974.0,112,445.17,1,17,9,0,1,0,1,0,0,112-1974
1974.0,113,989.268,1,20,12,1,0,0,0,0,0,113-1974
1974.0,114,858.254,1,18,11,1,0,0,1,0,0,114-1974
1974.0,115,3670.87,1,27,12,1,0,1,0,0,0,115-1974
1974.0,116,3670.87,1,21,12,0,0,0,0,0,0,116-1974
1974.0,117,2143.41,1,27,12,1,0,0,0,0,0,117-1974
1974.0,118,0.0,1,20,12,1,0,0,0,1,0,118-1974
1974.0,119,0.0,1,19,10,1,0,0,1,1,0,119-1974
1974.0,120,5506.31,1,23,12,1,0,0,0,0,0,120-1974
1974.0,121,0.0,1,29,14,1,0,0,0,1,0,121-1974
1974.0,122,0.0,1,18,10,1,0,0,1,1,0,122-1974
1974.0,123,0.0,1,19,9,1,0,0,1,1,0,123-1974
1974.0,124,9381.57,1,27,13,0,0,1,0,0,0,124-1974
1974.0,125,3678.23,1,18,11,0,0,0,1,0,0,125-1974
1974.0,126,0.0,1,27,9,1,0,1,1,1,0,126-1974
1974.0,127,5605.85,1,22,12,1,0,0,0,0,0,127-1974
1974.0,128,0.0,1,23,10,1,0,1,1,1,0,128-1974
1974.0,129,9385.74,1,23,12,0,1,0,0,0,0,129-1974
1974.0,130,3637.5,1,20,11,1,0,0,1,0,0,130-1974
1974.0,131,1716.51,1,17,9,1,0,0,1,0,0,131-1974
1974.0,132,0.0,1,28,11,1,0,0,1,1,0,132-1974
1974.0,133,0.0,1,26,11,1,0,1,1,1,0,133-1974
1974.0,134,16318.6,1,20,11,1,0,0,1,0,0,134-1974
1974.0,135,824.389,1,24,11,1,0,1,1,0,0,135-1974
1974.0,136,0.0,1,31,9,1,0,0,1,1,0,136-1974
1974.0,137,0.0,1,23,8,0,0,1,1,1,0,137-1974
1974.0,138,2143.41,1,18,10,1,0,0,1,0,0,138-1974
1974.0,139,10881.9,1,29,12,1,0,0,0,0,0,139-1974
1974.0,140,0.0,1,26,11,0,0,0,1,1,0,140-1974
1974.0,141,9154.7,1,24,9,1,0,0,1,0,0,141-1974
1974.0,142,14426.8,1,25,12,1,0,0,0,0,0,142-1974
1974.0,143,4250.4,1,24,10,1,0,0,1,0,0,143-1974
1974.0,144,3165.66,1,46,8,1,0,0,1,0,0,144-1974
1974.0,145,0.0,1,31,12,0,0,0,0,1,0,145-1974
1974.0,146,2305.03,1,19,11,1,0,0,1,0,0,146-1974
1974.0,147,0.0,1,19,8,1,0,0,1,1,0,147-1974
1974.0,148,2206.94,1,27,11,1,0,0,1,0,0,148-1974
1974.0,149,0.0,1,26,11,1,0,1,1,1,0,149-1974
1974.0,150,5005.73,1,20,10,1,0,0,1,0,0,150-1974
1974.0,151,0.0,1,28,10,1,0,0,1,1,0,151-1974
1974.0,152,13765.8,1,24,12,1,0,0,0,0,0,152-1974
1974.0,153,2636.35,1,19,8,1,0,0,1,0,0,153-1974
1974.0,154,6269.34,1,23,12,1,0,0,0,0,0,154-1974
1974.0,155,0.0,1,42,9,1,0,1,1,1,0,155-1974
1974.0,156,12362.9,1,25,13,1,0,0,0,0,0,156-1974
1974.0,157,0.0,1,18,9,1,0,0,1,1,0,157-1974
1974.0,158,6473.68,1,21,12,1,0,0,0,0,0,158-1974
1974.0,159,1001.15,1,27,10,1,0,0,1,0,0,159-1974
1974.0,160,989.268,1,21,8,1,0,0,1,0,0,160-1974
1974.0,161,2192.88,1,22,9,1,0,0,1,0,0,161-1974
1974.0,162,8517.59,1,31,4,1,0,0,1,0,0,162-1974
1974.0,163,11703.2,1,24,10,1,0,1,1,0,0,163-1974
1974.0,164,0.0,1,29,10,1,0,0,1,1,0,164-1974
1974.0,165,9748.39,1,29,12,1,0,0,0,0,0,165-1974
1974.0,166,0.0,1,19,10,0,0,0,1,1,0,166-1974
1974.0,167,5424.49,1,19,11,0,1,1,1,0,0,167-1974
1974.0,168,10717.0,1,31,9,1,0,0,1,0,0,168-1974
1974.0,169,1468.35,1,22,10,1,0,1,1,0,0,169-1974
1974.0,170,6416.47,1,21,9,1,0,0,1,0,0,170-1974
1974.0,171,1291.47,1,17,10,1,0,0,1,0,0,171-1974
1974.0,172,8408.76,1,26,12,1,0,1,0,0,0,172-1974
1974.0,173,12260.8,1,20,9,0,1,0,1,0,0,173-1974
1974.0,174,4121.95,1,19,10,1,0,0,1,0,0,174-1974
1974.0,175,25929.7,1,26,10,1,0,0,1,0,0,175-1974
1974.0,176,1929.03,1,28,11,1,0,0,1,0,0,176-1974
1974.0,177,492.231,1,22,12,0,1,1,0,0,0,177-1974
1974.0,178,0.0,1,33,11,1,0,0,1,1,0,178-1974
1974.0,179,6759.99,1,22,12,0,0,0,0,0,0,179-1974
1974.0,180,0.0,1,29,10,0,1,0,1,1,0,180-1974
1974.0,181,20280.0,1,33,12,1,0,1,0,0,0,181-1974
1974.0,182,35040.1,1,25,14,1,0,1,0,0,0,182-1974
1974.0,183,13602.4,1,35,9,1,0,1,1,0,0,183-1974
1974.0,184,13732.1,1,35,8,1,0,1,1,0,0,184-1974
1974.0,185,14660.7,1,33,11,1,0,1,1,0,0,185-1974
1974.0,186,0.0,0,23,10,1,0,0,1,1,1,186-1974
1974.0,187,0.0,0,26,12,0,0,0,0,1,1,187-1974
1974.0,188,0.0,0,22,9,1,0,0,1,1,1,188-1974
1974.0,189,0.0,0,18,9,1,0,0,1,1,1,189-1974
1974.0,190,0.0,0,45,11,1,0,0,1,1,1,190-1974
1974.0,191,0.0,0,18,9,1,0,0,1,1,1,191-1974
1974.0,192,0.0,0,24,8,0,0,0,1,1,1,192-1974
1974.0,193,0.0,0,34,11,1,0,1,1,1,1,193-1974
1974.0,194,0.0,0,24,4,0,1,0,1,1,1,194-1974
1974.0,195,0.0,0,36,10,1,0,0,1,1,1,195-1974
1974.0,196,0.0,0,21,14,1,0,0,0,1,1,196-1974
1974.0,197,0.0,0,28,9,1,0,0,1,1,1,197-1974
1974.0,198,0.0,0,27,7,1,0,1,1,1,1,198-1974
1974.0,199,0.0,0,19,11,0,0,0,1,1,1,199-1974
1974.0,200,0.0,0,20,8,1,0,0,1,1,1,200-1974
1974.0,201,0.0,0,34,12,1,0,0,0,1,1,201-1974
1974.0,202,0.0,0,24,10,1,0,0,1,1,1,202-1974
1974.0,203,0.0,0,22,8,0,1,0,1,1,1,203-1974
1974.0,204,0.0,0,25,11,1,0,0,1,1,1,204-1974
1974.0,205,0.0,0,39,9,1,0,0,1,1,1,205-1974
1974.0,206,0.0,0,19,9,1,0,1,1,1,1,206-1974
1974.0,207,0.0,0,44,9,1,0,0,1,1,1,207-1974
1974.0,208,0.0,0,27,8,1,0,0,1,1,1,208-1974
1974.0,209,0.0,0,25,8,1,0,0,1,1,1,209-1974
1974.0,210,0.0,0,31,10,1,0,0,1,1,1,210-1974
1974.0,211,0.0,0,34,10,1,0,1,1,1,1,211-1974
1974.0,212,0.0,0,21,7,0,1,0,1,1,1,212-1974
1974.0,213,0.0,0,33,12,1,0,0,0,1,1,213-1974
1974.0,214,0.0,0,18,10,0,1,0,1,1,1,214-1974
1974.0,215,0.0,0,26,12,1,0,1,0,1,1,215-1974
1974.0,216,0.0,0,31,12,1,0,0,0,1,1,216-1974
1974.0,217,0.0,0,35,10,1,0,0,1,1,1,217-1974
1974.0,218,0.0,0,20,12,1,0,0,0,1,1,218-1974
1974.0,219,0.0,0,25,11,1,0,0,1,1,1,219-1974
1974.0,220,0.0,0,25,10,1,0,0,1,1,1,220-1974
1974.0,221,0.0,0,35,11,1,0,0,1,1,1,221-1974
1974.0,222,0.0,0,20,10,1,0,0,1,1,1,222-1974
1974.0,223,0.0,0,25,9,0,1,0,1,1,1,223-1974
1974.0,224,0.0,0,27,10,1,0,0,1,1,1,224-1974
1974.0,225,0.0,0,20,11,0,1,0,1,1,1,225-1974
1974.0,226,0.0,0,26,11,1,0,0,1,1,1,226-1974
1974.0,227,0.0,0,38,8,1,0,0,1,1,1,227-1974
1974.0,228,0.0,0,34,10,1,0,0,1,1,1,228-1974
1974.0,229,0.0,0,19,12,1,0,0,0,1,1,229-1974
1974.0,230,0.0,0,32,8,1,0,0,1,1,1,230-1974
1974.0,231,0.0,0,20,9,0,1,0,1,1,1,231-1974
1974.0,232,0.0,0,23,10,1,0,0,1,1,1,232-1974
1974.0,233,0.0,0,38,10,1,0,0,1,1,1,233-1974
1974.0,234,0.0,0,24,11,1,0,0,1,1,1,234-1974
1974.0,235,0.0,0,23,11,1,0,0,1,1,1,235-1974
1974.0,236,0.0,0,20,7,0,1,0,1,1,1,236-1974
1974.0,237,0.0,0,21,11,1,0,0,1,1,1,237-1974
1974.0,238,0.0,0,25,10,1,0,0,1,1,1,238-1974
1974.0,239,0.0,0,22,11,1,0,1,1,1,1,239-1974
1974.0,240,0.0,0,23,11,1,0,0,1,1,1,240-1974
1974.0,241,0.0,0,24,12,0,0,0,0,1,1,241-1974
1974.0,242,0.0,0,29,11,1,0,0,1,1,1,242-1974
1974.0,243,0.0,0,24,11,1,0,0,1,1,1,243-1974
1974.0,244,0.0,0,22,9,1,0,0,1,1,1,244-1974
1974.0,245,0.0,0,28,11,1,0,0,1,1,1,245-1974
1974.0,246,0.0,0,18,10,0,1,0,1,1,1,246-1974
1974.0,247,0.0,0,26,10,1,0,0,1,1,1,247-1974
1974.0,248,0.0,0,25,10,1,0,0,1,1,1,248-1974
1974.0,249,0.0,0,24,10,1,0,0,1,1,1,249-1974
1974.0,250,0.0,0,26,5,1,0,0,1,1,1,250-1974
1974.0,251,0.0,0,36,10,1,0,0,1,1,1,251-1974
1974.0,252,0.0,0,22,11,1,0,0,1,1,1,252-1974
1974.0,253,0.0,0,25,12,1,0,0,0,1,1,253-1974
1974.0,254,0.0,0,27,11,1,0,0,1,1,1,254-1974
1974.0,255,0.0,0,29,8,1,0,0,1,1,1,255-1974
1974.0,256,0.0,0,24,12,1,0,0,0,1,1,256-1974
1974.0,257,0.0,0,22,10,1,0,0,1,1,1,257-1974
1974.0,258,0.0,0,24,7,1,0,0,1,1,1,258-1974
1974.0,259,0.0,0,29,12,1,0,0,0,1,1,259-1974
1974.0,260,0.0,0,25,11,0,1,1,1,1,1,260-1974
1974.0,261,0.0,0,30,12,1,0,0,0,1,1,261-1974
1974.0,262,0.0,0,22,8,1,0,0,1,1,1,262-1974
1974.0,263,0.0,0,55,3,1,0,0,1,1,1,263-1974
1974.0,264,0.0,0,20,10,1,0,0,1,1,1,264-1974
1974.0,265,0.0,0,34,11,1,0,0,1,1,1,265-1974
1974.0,266,0.0,0,22,12,1,0,0,0,1,1,266-1974
1974.0,267,0.0,0,32,12,0,1,1,0,1,1,267-1974
1974.0,268,0.0,0,31,10,1,0,0,1,1,1,268-1974
1974.0,269,0.0,0,18,9,1,0,0,1,1,1,269-1974
1974.0,270,0.0,0,50,10,0,1,0,1,1,1,270-1974
1974.0,271,0.0,0,25,11,1,0,1,1,1,1,271-1974
1974.0,272,0.0,0,23,10,1,0,1,1,1,1,272-1974
1974.0,273,0.0,0,38,10,1,0,0,1,1,1,273-1974
1974.0,274,0.0,0,25,10,1,0,1,1,1,1,274-1974
1974.0,275,0.0,0,42,10,1,0,0,1,1,1,275-1974
1974.0,276,0.0,0,39,12,1,0,1,0,1,1,276-1974
1974.0,277,0.0,0,34,13,1,0,1,0,1,1,277-1974
1974.0,278,0.0,0,24,7,1,0,0,1,1,1,278-1974
1974.0,279,0.0,0,32,11,1,0,0,1,1,1,279-1974
1974.0,280,0.0,0,27,13,1,0,0,0,1,1,280-1974
1974.0,281,0.0,0,26,10,1,0,0,1,1,1,281-1974
1974.0,282,0.0,0,44,11,1,0,0,1,1,1,282-1974
1974.0,283,0.0,0,25,11,1,0,0,1,1,1,283-1974
1974.0,284,0.0,0,25,12,1,0,0,0,1,1,284-1974
1974.0,285,0.0,0,28,12,1,0,1,0,1,1,285-1974
1974.0,286,0.0,0,32,10,1,0,0,1,1,1,286-1974
1974.0,287,0.0,0,22,10,1,0,0,1,1,1,287-1974
1974.0,288,0.0,0,19,9,1,0,0,1,1,1,288-1974
1974.0,289,0.0,0,31,10,1,0,1,1,1,1,289-1974
1974.0,290,0.0,0,23,11,1,0,0,1,1,1,290-1974
1974.0,291,0.0,0,33,11,1,0,0,1,1,1,291-1974
1974.0,292,0.0,0,27,10,1,0,0,1,1,1,292-1974
1974.0,293,0.0,0,29,11,1,0,1,1,1,1,293-1974
1974.0,294,0.0,0,23,10,1,0,0,1,1,1,294-1974
1974.0,295,0.0,0,25,9,1,0,1,1,1,1,295-1974
1974.0,296,0.0,0,25,10,1,0,0,1,1,1,296-1974
1974.0,297,0.0,0,24,10,1,0,0,1,1,1,297-1974
1974.0,298,0.0,0,28,8,0,0,0,1,1,1,298-1974
1974.0,299,0.0,0,26,6,1,0,0,1,1,1,299-1974
1974.0,300,0.0,0,30,14,1,0,1,0,1,1,300-1974
1974.0,301,0.0,0,25,10,1,0,1,1,1,1,301-1974
1974.0,302,0.0,0,29,11,1,0,1,1,1,1,302-1974
1974.0,303,0.0,0,25,12,1,0,1,0,1,1,303-1974
1974.0,304,0.0,0,28,13,1,0,0,0,1,1,304-1974
1974.0,305,0.0,0,23,11,1,0,0,1,1,1,305-1974
1974.0,306,0.0,0,54,11,1,0,0,1,1,1,306-1974
1974.0,307,0.0,0,33,5,0,1,0,1,1,1,307-1974
1974.0,308,0.0,0,20,8,1,0,0,1,1,1,308-1974
1974.0,309,0.0,0,45,9,1,0,0,1,1,1,309-1974
1974.0,310,0.0,0,39,6,1,0,0,1,1,1,310-1974
1974.0,311,0.0,0,26,12,1,0,0,0,1,1,311-1974
1974.0,312,0.0,0,23,10,1,0,0,1,1,1,312-1974
1974.0,313,0.0,0,27,12,0,0,0,0,1,1,313-1974
1974.0,314,0.0,0,33,9,0,1,1,1,1,1,314-1974
1974.0,315,0.0,0,25,10,1,0,1,1,1,1,315-1974
1974.0,316,0.0,0,23,8,1,0,0,1,1,1,316-1974
1974.0,317,0.0,0,18,8,1,0,0,1,1,1,317-1974
1974.0,318,0.0,0,17,8,1,0,0,1,1,1,318-1974
1974.0,319,0.0,0,19,9,0,1,0,1,1,1,319-1974
1974.0,320,0.0,0,18,8,0,1,0,1,1,1,320-1974
1974.0,321,0.0,0,18,11,1,0,0,1,1,1,321-1974
1974.0,322,0.0,0,17,11,1,0,0,1,1,1,322-1974
1974.0,323,0.0,0,19,10,1,0,0,1,1,1,323-1974
1974.0,324,0.0,0,19,10,1,0,0,1,1,1,324-1974
1974.0,325,0.0,0,18,9,1,0,0,1,1,1,325-1974
1974.0,326,0.0,0,18,9,1,0,0,1,1,1,326-1974
